recordId,recordType,servedIMSI,callingNumber,calledNumber,startTime,endTime,duration,location,callStatus,dataVolumeUplinkKB,dataVolumeDownlinkKB
cfc2b218-89dd-4b8c-82e9-c4b2b3dfb3cd,SMS,+55 (021) 9027 6627,+55 (021) 9027 6627,(011) 6845-7144,2025-07-31 17:44:00,2025-07-31 17:44:00,0,BS_5,N/A,0,0
79b6e070-afc1-4b54-81dc-870daa6cfb24,SMS,+55 (021) 7809 3617,+55 (021) 7809 3617,+55 11 9520 0805,2025-07-31 17:45:33,2025-07-31 17:45:33,0,BS_1,N/A,0,0
1bf2c19c-c1fe-4116-90a3-95ecbe72aafc,VOICE,+55 (084) 1366 3552,+55 (084) 1366 3552,(081) 1142 9446,2025-07-31 17:48:25,2025-07-31 17:53:14,289,BS_2,ANSWERED,0,0
739d8e5a-6905-426b-bd3e-85f622c0cd4d,DATA,+55 (051) 7964-9248,,,2025-07-31 17:49:29,2025-07-31 19:44:47,6918,BS_1,N/A,209297,1137269
51c196b7-53d7-41f8-a89a-57c4f6926983,VOICE,41 6306 3911,41 6306 3911,21 4059-5253,2025-07-31 17:52:34,2025-07-31 17:58:21,347,BS_5,ANSWERED,0,0
53b8b3ae-fc2f-44a3-9858-216499b78e1b,DATA,71 1112 8932,,,2025-07-31 17:52:43,2025-07-31 18:35:54,2591,BS_4,N/A,52290,513601
35f26300-9898-4430-bac5-3fedba348b72,DATA,(081) 6364-0111,,,2025-07-31 17:53:05,2025-07-31 17:55:39,154,BS_3,N/A,1039,5581
fa88a09f-4413-460c-af80-3568a2104a80,DATA,(021) 1479-7111,,,2025-07-31 17:53:13,2025-07-31 18:15:20,1327,BS_6,N/A,65864,245698
c464e0cd-ea80-466c-94ce-2afb77ac0064,VOICE,+55 61 3411 0321,+55 61 3411 0321,+55 (041) 2211-9897,2025-07-31 17:54:50,2025-07-31 18:22:49,1679,BS_5,ANSWERED,0,0
aabaf1be-5e97-4548-b707-d75cb21977f6,DATA,(021) 9083 4860,,,2025-07-31 17:59:28,2025-07-31 18:05:37,369,BS_6,N/A,9983,52768
15edf5dd-89f9-4846-a7ed-30f9d443c155,DATA,81 0596 6868,,,2025-07-31 18:02:34,2025-07-31 19:58:53,6979,BS_2,N/A,163043,585507
5d84585c-64b2-47c4-8ffb-7084a177d790,DATA,(041) 6385-4092,,,2025-07-31 18:06:22,2025-07-31 18:25:52,1170,BS_6,N/A,47009,222955
d2759bcf-0ed6-4a6d-8128-2af2e5dc27f3,VOICE,(084) 5255-3144,(084) 5255-3144,+55 (084) 0155-6880,2025-07-31 18:06:35,2025-07-31 18:28:28,1313,BS_3,ANSWERED,0,0
73d6c4d5-6be2-4f96-bcd9-9c9945a60904,DATA,(021) 1479-7111,,,2025-07-31 18:06:43,2025-07-31 18:50:25,2622,BS_6,N/A,56518,295855
a9ae9150-1f03-4d45-883a-f965c17d8ae0,DATA,+55 21 4784 8229,,,2025-07-31 18:07:13,2025-07-31 19:37:39,5426,BS_5,N/A,110061,994057
c4d068e7-4402-4105-a136-de934914b375,DATA,41 9330 3497,,,2025-07-31 18:07:31,2025-07-31 18:09:39,128,BS_5,N/A,480,3284
f214f5fe-1a3d-42b7-bcc5-4b735bd7fb40,VOICE,+55 21 4784 8229,+55 21 4784 8229,(021) 1479-7111,2025-07-31 18:09:22,2025-07-31 18:35:02,1540,BS_6,ANSWERED,0,0
0642e056-020d-42dc-bf8c-09dbe6aa62ce,SMS,+55 81 8388-0518,+55 81 8388-0518,+55 71 6848-3314,2025-07-31 18:09:30,2025-07-31 18:09:30,0,BS_3,N/A,0,0
ca559a31-da64-43fa-8c83-134adde80e39,DATA,+55 81 4842-4654,,,2025-07-31 18:10:20,2025-07-31 19:16:48,3988,BS_3,N/A,77471,297331
a115a9ed-a564-4406-b0b9-0beaf0ae7359,DATA,+55 (071) 1757-7972,,,2025-07-31 18:10:42,2025-07-31 18:29:47,1145,BS_4,N/A,20220,174013
3bd1ba95-1262-4452-94cc-1eb4483d0105,VOICE,+55 (084) 4040 4605,+55 (084) 4040 4605,+55 (071) 5472-3684,2025-07-31 18:11:17,2025-07-31 18:20:41,564,BS_3,ANSWERED,0,0
2e6b9317-ec85-4a8a-93d1-e8d6d1f85a12,VOICE,+55 81 6011-7671,+55 81 6011-7671,+55 (041) 8507 5699,2025-07-31 18:11:50,2025-07-31 18:41:27,1777,BS_3,ANSWERED,0,0
980a8d34-4eb7-4d55-b1ff-14cbe682ba6e,SMS,+55 (084) 4040 4605,+55 (084) 4040 4605,+55 (031) 4042 1031,2025-07-31 18:13:53,2025-07-31 18:13:53,0,BS_3,N/A,0,0
53a165f9-7d1f-45d8-a803-5d2a9720e912,DATA,(084) 2619 5959,,,2025-07-31 18:14:51,2025-07-31 19:26:06,4275,BS_3,N/A,78757,414083
751ab7b1-11dc-48c3-a9f7-518b450adc59,VOICE,+55 (071) 1757-7972,+55 (071) 1757-7972,51 5898 7276,2025-07-31 18:16:33,2025-07-31 18:16:39,6,BS_4,BUSY,0,0
8331b22e-23e1-41c6-8e09-29c80a66a975,DATA,+55 61 1623 4903,,,2025-07-31 18:17:23,2025-07-31 20:15:36,7093,BS_2,N/A,280583,972293
bcdbce96-cf74-4f42-9d3d-e1e7e6f1d55b,DATA,0800-302-0935,,,2025-07-31 18:18:53,2025-07-31 19:12:47,3234,BS_2,N/A,95231,369875
e35cbdce-9c08-43de-b5fa-33c3a9824680,DATA,+55 (084) 8765-6468,,,2025-07-31 18:19:47,2025-07-31 19:04:54,2707,BS_1,N/A,81520,293354
54a22349-66b4-4cb3-9648-a1eb6cbb1859,SMS,(011) 4030-1869,(011) 4030-1869,(011) 6401 1499,2025-07-31 18:21:05,2025-07-31 18:21:05,0,BS_2,N/A,0,0
f501b82b-471b-418b-b994-da961b27f360,DATA,41 7527-2793,,,2025-07-31 18:21:32,2025-07-31 18:41:58,1226,BS_4,N/A,2052,9762
ac41c46e-7ee7-4696-bdbe-6873ab8dd015,DATA,0800-706-9158,,,2025-07-31 18:22:49,2025-07-31 20:17:20,6871,BS_1,N/A,88384,631621
ba772aed-f707-4b24-ba94-4a875db9f8bb,DATA,41 8020 1589,,,2025-07-31 18:24:38,2025-07-31 19:20:01,3323,BS_5,N/A,70395,404909
eda41e1f-a2ac-4bb5-bc4f-3df33191cbb7,SMS,(041) 7302 4877,(041) 7302 4877,+55 71 0259 6772,2025-07-31 18:26:29,2025-07-31 18:26:29,0,BS_3,N/A,0,0
c543a53d-f030-4782-a203-a5add8358909,VOICE,+55 21 1578-5097,+55 21 1578-5097,+55 71 0607 7469,2025-07-31 18:27:32,2025-07-31 18:39:38,726,BS_3,ANSWERED,0,0
063fbd7b-023a-40af-b843-1592dffbab03,VOICE,+55 84 1720 7442,+55 84 1720 7442,+55 (084) 4040 4605,2025-07-31 18:30:14,2025-07-31 18:52:15,1321,BS_2,ANSWERED,0,0
a6ff8b0a-2373-4144-9ed7-af6326a3d9be,VOICE,41 9504 0978,41 9504 0978,(011) 4030-1869,2025-07-31 18:30:53,2025-07-31 18:30:54,1,BS_1,BUSY,0,0
199de0d1-47f8-47c7-8c13-2864ccd76424,VOICE,(081) 3731 7779,(081) 3731 7779,(041) 2971 7075,2025-07-31 18:32:50,2025-07-31 18:49:13,983,BS_4,ANSWERED,0,0
ba92d9f0-2a97-4bc6-a264-4eb286ef589c,VOICE,71 0700-6988,71 0700-6988,+55 (084) 4040 4605,2025-07-31 18:33:36,2025-07-31 19:02:31,1735,BS_1,ANSWERED,0,0
e0346a52-a297-486f-83d5-db81d730a46d,DATA,+55 51 9648 2816,,,2025-07-31 18:35:22,2025-07-31 20:34:41,7159,BS_5,N/A,104667,800295
20247459-690b-47f3-82c2-ecdd2a1ff63c,DATA,+55 (071) 1757-7972,,,2025-07-31 18:35:45,2025-07-31 18:59:22,1417,BS_3,N/A,3719,30923
85260225-785a-4ce1-8a8d-8477c87e0c92,DATA,0800-302-0935,,,2025-07-31 18:38:15,2025-07-31 19:31:36,3201,BS_2,N/A,31430,125537
db5c4d74-23d0-41d8-8128-87b733e788c7,DATA,0800 517 4496,,,2025-07-31 18:44:17,2025-07-31 18:59:49,932,BS_3,N/A,23336,151274
8c483906-ec79-4c39-b990-864b3de232ef,VOICE,+55 71 0259 6772,+55 71 0259 6772,+55 (071) 8364 4685,2025-07-31 18:51:16,2025-07-31 18:58:14,418,BS_1,ANSWERED,0,0
1332d1f9-7756-49e1-93da-29867adfb3c6,DATA,(084) 2619 5959,,,2025-07-31 18:51:49,2025-07-31 19:02:47,658,BS_5,N/A,31523,118580
4cf99d80-e07f-4767-a4d5-82a69b4ac7ad,VOICE,51 5898 7276,51 5898 7276,(081) 3395 8829,2025-07-31 18:52:12,2025-07-31 19:09:58,1066,BS_3,ANSWERED,0,0
944b56d0-80ba-44d8-a2e6-38d01d164ab7,DATA,(061) 0044 3055,,,2025-07-31 18:53:22,2025-07-31 20:36:37,6195,BS_3,N/A,201624,1087959
771534cd-d911-419e-8765-9ce0c022d61c,DATA,+55 81 6011-7671,,,2025-07-31 18:55:05,2025-07-31 20:25:26,5421,BS_3,N/A,18243,77689
e68d5996-88cb-4457-a699-6c5835cc8d4f,SMS,(071) 8749 6868,(071) 8749 6868,+55 71 5631 9459,2025-07-31 18:58:19,2025-07-31 18:58:19,0,BS_1,N/A,0,0
29ec565f-0dbe-4cfa-8d48-ed3a3de6ae1a,DATA,61 8216 2026,,,2025-07-31 18:58:51,2025-07-31 20:20:48,4917,BS_2,N/A,9157,79935
9ec9c3d7-88a2-446a-a749-1ae1c83f145f,DATA,(031) 8118-9270,,,2025-07-31 19:00:04,2025-07-31 20:16:31,4587,BS_2,N/A,87625,811664
00c38f62-1dcd-449f-ac33-f7829d0773f1,SMS,+55 (071) 5472-3684,+55 (071) 5472-3684,41 7527-2793,2025-07-31 19:01:20,2025-07-31 19:01:20,0,BS_2,N/A,0,0
9007e72f-a5e7-4605-bc3e-442e16a1a289,DATA,71 4693 1041,,,2025-07-31 19:02:12,2025-07-31 20:53:47,6695,BS_4,N/A,312727,1325452
0c1d9144-6158-4a88-a524-b9659f71de07,VOICE,(081) 3731 7779,(081) 3731 7779,21 3084-2461,2025-07-31 19:02:30,2025-07-31 19:03:30,60,BS_4,ANSWERED,0,0
50d23ae1-2b67-4e2a-a961-c03b5a6ff4a1,SMS,41 7218 4244,41 7218 4244,+55 41 6041 6421,2025-07-31 19:03:44,2025-07-31 19:03:44,0,BS_4,N/A,0,0
d3276b9a-cd86-4814-9f2b-2fba778fb87d,DATA,0900-256-8430,,,2025-07-31 19:07:11,2025-07-31 20:32:35,5124,BS_1,N/A,252266,939209
8e9f22cd-c90d-42d5-9c6d-4ba7a0acffcb,SMS,+55 (051) 5053-4253,+55 (051) 5053-4253,+55 (021) 7809 3617,2025-07-31 19:08:22,2025-07-31 19:08:22,0,BS_4,N/A,0,0
575ef8dc-7fb2-429f-84c4-4b35b7309a4a,DATA,+55 (021) 9027 6627,,,2025-07-31 19:08:47,2025-07-31 19:45:41,2214,BS_4,N/A,55680,245768
0cbc34cb-43cd-4dcd-90c0-b12cdca5a16c,DATA,(081) 6364-0111,,,2025-07-31 19:11:21,2025-07-31 20:15:58,3877,BS_4,N/A,81448,309176
b36cf3b2-679c-4558-b8f8-9cdecfa54a5b,DATA,+55 11 9520 0805,,,2025-07-31 19:15:13,2025-07-31 19:18:51,218,BS_5,N/A,1507,14149
cd38c4fe-9197-4c7b-b6bf-7b64243a74f0,DATA,84 5554-0467,,,2025-07-31 19:16:08,2025-07-31 19:20:54,286,BS_4,N/A,1013,4444
cd8527c0-6e74-4ecf-b23e-369de21a91a6,VOICE,+55 31 4525-9262,+55 31 4525-9262,81 1108 8374,2025-07-31 19:19:11,2025-07-31 19:27:34,503,BS_5,ANSWERED,0,0
8bfb3234-b25e-4001-affb-4fa37ff22362,DATA,+55 61 3411 0321,,,2025-07-31 19:21:23,2025-07-31 21:17:48,6985,BS_5,N/A,7919,55377
dae26fb5-de53-418a-8fcb-254a23eed2fb,DATA,11 9468-2229,,,2025-07-31 19:24:27,2025-07-31 20:40:31,4564,BS_1,N/A,125227,462326
18000b81-fe38-4ede-a314-8f0b13222062,DATA,0800-706-9158,,,2025-07-31 19:27:53,2025-07-31 20:26:51,3538,BS_1,N/A,28787,179888
d99a9483-f62c-4e66-beed-59ed4a9f1da8,VOICE,(061) 0044 3055,(061) 0044 3055,61 8216 2026,2025-07-31 19:29:24,2025-07-31 19:35:24,360,BS_3,ANSWERED,0,0
56f0e2a6-572f-4d30-9d0c-804c0901581c,DATA,+55 71 0607 7469,,,2025-07-31 19:29:44,2025-07-31 19:51:25,1301,BS_4,N/A,1506,13370
721506e8-b622-46e9-877c-9bcc16f20846,SMS,0900-695-9822,0900-695-9822,+55 81 2098-6351,2025-07-31 19:31:28,2025-07-31 19:31:28,0,BS_3,N/A,0,0
4737bf92-2e93-4b49-b6dd-319bcff444b5,DATA,(041) 8432-1116,,,2025-07-31 19:32:21,2025-07-31 20:49:55,4654,BS_5,N/A,94037,437656
2f4614d8-9d86-41fe-b996-1c97bd35e53e,SMS,+55 84 8801-2455,+55 84 8801-2455,+55 (061) 9823-7491,2025-07-31 19:34:22,2025-07-31 19:34:22,0,BS_1,N/A,0,0
e343dadb-9c41-4e33-ae99-e37f1b5f6eb3,VOICE,0800-921-7530,0800-921-7530,21 3084-2461,2025-07-31 19:38:02,2025-07-31 19:41:02,180,BS_5,ANSWERED,0,0
5d92cc71-5084-4eb4-bc87-cac54d97f6f7,DATA,+55 51 9648 2816,,,2025-07-31 19:40:26,2025-07-31 20:42:02,3696,BS_5,N/A,67837,467333
7c757183-2d15-4e06-81a2-db56316833f1,VOICE,+55 (061) 4529 6135,+55 (061) 4529 6135,21 5052 2711,2025-07-31 19:41:09,2025-07-31 19:54:07,778,BS_1,ANSWERED,0,0
907f7dbc-5a37-49a6-bd84-9a80e0d5f381,DATA,+55 31 4525-9262,,,2025-07-31 19:41:23,2025-07-31 20:01:53,1230,BS_5,N/A,17955,65604
4129c934-e5ba-4080-afd8-efed534f2a81,SMS,+55 (084) 8765-6468,+55 (084) 8765-6468,0800-921-7530,2025-07-31 19:44:13,2025-07-31 19:44:13,0,BS_5,N/A,0,0
1c522602-29e2-409b-889c-f8973cead71c,DATA,(011) 9903-5097,,,2025-07-31 19:44:16,2025-07-31 21:05:33,4877,BS_1,N/A,73173,679404
55722530-298a-419c-9fd5-e372d327a17f,DATA,+55 (051) 9402 9486,,,2025-07-31 19:54:49,2025-07-31 21:07:49,4380,BS_6,N/A,63868,492015
0afb079c-7346-40b6-b327-8b551d8965dc,DATA,0800 628 7790,,,2025-07-31 19:55:56,2025-07-31 20:03:38,462,BS_6,N/A,8941,55074
40d56dbf-f294-452e-b416-09d87b8859d1,VOICE,+55 (061) 5313 3456,+55 (061) 5313 3456,+55 21 5040-5636,2025-07-31 19:56:20,2025-07-31 20:15:44,1164,BS_2,ANSWERED,0,0
11f23335-cc30-4696-9a82-8b52d564bc50,VOICE,(021) 1479-7111,(021) 1479-7111,0500 591 6133,2025-07-31 19:56:26,2025-07-31 20:09:52,806,BS_3,ANSWERED,0,0
3e61d04d-f0a5-4fb4-8d83-374945101503,VOICE,+55 (084) 4481-9580,+55 (084) 4481-9580,+55 (031) 0783-3019,2025-07-31 19:57:00,2025-07-31 19:57:02,2,BS_1,FAILED,0,0
6bcc9de8-cdd7-41d4-a993-745e130a51c2,DATA,+55 71 7216-8626,,,2025-07-31 19:57:40,2025-07-31 21:22:59,5119,BS_6,N/A,6426,40018
b7a0fbe2-32a8-416e-836f-aef97acb29bb,DATA,+55 11 9520 0805,,,2025-07-31 20:00:34,2025-07-31 20:39:31,2337,BS_3,N/A,87198,309586
0530ea48-7f48-4144-b181-0244a4cbb168,VOICE,+55 (084) 8765-6468,+55 (084) 8765-6468,41 4283-1031,2025-07-31 20:01:39,2025-07-31 20:29:03,1644,BS_5,ANSWERED,0,0
cfa4f22e-244a-4cea-9873-edbbcc20c634,DATA,41 4283-1031,,,2025-07-31 20:02:32,2025-07-31 20:31:01,1709,BS_4,N/A,87163,299788
c6b990e7-1ae1-4d97-813c-1a456b659a3f,DATA,(051) 3398-6293,,,2025-07-31 20:02:53,2025-07-31 21:31:11,5298,BS_6,N/A,106112,369786
1771c465-5878-4c0b-903e-1bf7a5ece52b,DATA,0500-665-1181,,,2025-07-31 20:03:16,2025-07-31 21:58:25,6909,BS_6,N/A,38926,230365
d8d0813e-ae48-475c-8880-ad09a28e40ac,VOICE,81 2098 2047,81 2098 2047,+55 61 3411 0321,2025-07-31 20:03:38,2025-07-31 20:32:01,1703,BS_5,ANSWERED,0,0
0ad76f01-cf3e-4ef3-bc9d-3f4dc889dea4,VOICE,0500-665-1181,0500-665-1181,0800-706-9158,2025-07-31 20:08:02,2025-07-31 20:30:19,1337,BS_6,ANSWERED,0,0
f7f872ef-df95-4eaf-a359-97b0767456f3,DATA,+55 (041) 2211-9897,,,2025-07-31 20:09:26,2025-07-31 20:24:17,891,BS_3,N/A,5846,44643
0160d603-4a99-41f2-a21c-f17f7b0fcba1,DATA,+55 41 4037-3124,,,2025-07-31 20:10:06,2025-07-31 20:30:04,1198,BS_4,N/A,5630,24994
5271ad77-4603-435d-b170-a63ef1349c77,SMS,31 9420 5800,31 9420 5800,21 9434-9963,2025-07-31 20:11:39,2025-07-31 20:11:39,0,BS_4,N/A,0,0
e6576817-5b5f-4c11-a6bd-1f86771c7f13,VOICE,(084) 5255-3144,(084) 5255-3144,(031) 0007 3459,2025-07-31 20:11:44,2025-07-31 20:33:22,1298,BS_3,ANSWERED,0,0
8bfb0728-27cb-4511-93c8-ac59e9d733fe,DATA,41 4577 0924,,,2025-07-31 20:12:17,2025-07-31 20:48:00,2143,BS_3,N/A,19554,85374
60361eb8-4d6f-42ad-9a97-121d20f13ea5,VOICE,+55 21 1578-5097,+55 21 1578-5097,+55 81 0508 4021,2025-07-31 20:12:31,2025-07-31 20:39:16,1605,BS_3,ANSWERED,0,0
8a6259d3-06f4-49cb-bde9-6e24f0e56afa,DATA,+55 (061) 9823-7491,,,2025-07-31 20:13:25,2025-07-31 20:25:28,723,BS_5,N/A,10863,39627
b63eab06-721b-4114-8044-5f24171b055e,VOICE,+55 71 7216-8626,+55 71 7216-8626,11 4133 6433,2025-07-31 20:15:34,2025-07-31 20:35:50,1216,BS_6,ANSWERED,0,0
367000d8-1ec5-4f84-94d8-3e25c4b2716c,DATA,0900-256-8430,,,2025-07-31 20:16:28,2025-07-31 21:14:53,3505,BS_3,N/A,39740,261429
f9e80a3e-34d3-440e-9395-9c84a607db4a,VOICE,41 1457 0912,41 1457 0912,+55 81 1065 1961,2025-07-31 20:19:23,2025-07-31 20:39:17,1194,BS_6,ANSWERED,0,0
d3511320-61ea-4170-9848-882e6665af27,DATA,+55 (031) 4042 1031,,,2025-07-31 20:20:12,2025-07-31 21:54:23,5651,BS_2,N/A,110398,374030
12dade2d-2907-4d93-af1f-3e6d1039395a,SMS,41 6306 3911,41 6306 3911,11 4133 6433,2025-07-31 20:20:38,2025-07-31 20:20:38,0,BS_5,N/A,0,0
0823b5a2-42fc-4732-bd17-e8037a2d4312,SMS,51 5898 7276,51 5898 7276,+55 41 4093 7197,2025-07-31 20:21:28,2025-07-31 20:21:28,0,BS_3,N/A,0,0
bec59668-f272-4977-9529-612a4ef940f3,DATA,+55 51 0580 8527,,,2025-07-31 20:26:25,2025-07-31 21:13:31,2826,BS_6,N/A,103790,363228
7e1740e7-3dcf-4fce-916a-4630f5360d9a,SMS,+55 61 3411 0321,+55 61 3411 0321,+55 (061) 9823-7491,2025-07-31 20:26:59,2025-07-31 20:26:59,0,BS_5,N/A,0,0
db836ed3-0bca-4211-8e6c-fbab9deef4c5,DATA,(011) 7973-2717,,,2025-07-31 20:27:51,2025-07-31 22:06:02,5891,BS_1,N/A,95326,717022
1ec1ef32-f432-49a0-9bb1-0df84ae455d9,SMS,(081) 3395 8829,(081) 3395 8829,+55 11 9520 0805,2025-07-31 20:28:57,2025-07-31 20:28:57,0,BS_4,N/A,0,0
b82482d8-466d-4961-92b2-bbfb8104f3bf,DATA,(051) 5025-0542,,,2025-07-31 20:29:11,2025-07-31 20:57:55,1724,BS_6,N/A,10901,108712
5153ef90-bbed-4f50-8f58-c20c774d8d28,DATA,+55 (081) 1895 2657,,,2025-07-31 20:32:51,2025-07-31 20:42:43,592,BS_1,N/A,4495,25396
babb7d66-511d-4b3d-9534-8d567f892f79,DATA,21 4059-5253,,,2025-07-31 20:33:06,2025-07-31 21:49:23,4577,BS_6,N/A,59318,255245
58f789db-1a2d-47bc-8037-d8b451e365f0,DATA,0500-155-9163,,,2025-07-31 20:35:12,2025-07-31 21:47:37,4345,BS_4,N/A,19623,108838
6a522990-1091-462c-ab48-977f2ed4c035,DATA,+55 11 0490-8390,,,2025-07-31 20:35:45,2025-07-31 21:37:12,3687,BS_3,N/A,113110,534930
10bc64d3-df48-42df-80f3-aadde7fd18fb,DATA,(041) 2276-6134,,,2025-07-31 20:38:32,2025-07-31 21:32:10,3218,BS_1,N/A,50501,354739
ab474a3c-2051-4eac-ab18-f5d3e368069d,SMS,+55 (084) 6208-4777,+55 (084) 6208-4777,+55 51 5104 1144,2025-07-31 20:39:48,2025-07-31 20:39:48,0,BS_2,N/A,0,0
7e28d4f9-4b52-4161-bbf7-8d65f891ef1b,SMS,0300-750-8195,0300-750-8195,(084) 2619 5959,2025-07-31 20:40:46,2025-07-31 20:40:46,0,BS_4,N/A,0,0
86fc4a39-c305-44e7-b65e-44e39aefb0bf,DATA,71 4693 1041,,,2025-07-31 20:41:54,2025-07-31 22:20:23,5909,BS_5,N/A,61464,308844
03bcb392-f60c-4a23-97bf-248d512b0008,DATA,+55 61 3411 0321,,,2025-07-31 20:42:34,2025-07-31 22:39:28,7014,BS_3,N/A,12292,80817
ce4ca887-5046-4829-b044-dd03b416bdb1,VOICE,+55 (051) 5053-4253,+55 (051) 5053-4253,(031) 8118-9270,2025-07-31 20:44:38,2025-07-31 20:45:38,60,BS_5,ANSWERED,0,0
39b55c7e-dfa2-4379-8474-a0227b0e9896,DATA,0800 628 7790,,,2025-07-31 20:45:28,2025-07-31 22:13:14,5266,BS_2,N/A,96729,459828
c80446b3-2045-4886-bfb0-71c291ec6bdf,VOICE,+55 (021) 9027 6627,+55 (021) 9027 6627,+55 (061) 4529 6135,2025-07-31 20:45:34,2025-07-31 20:45:43,9,BS_5,BUSY,0,0
9676106f-6b85-4a83-98fd-cd8b0ebf0e89,DATA,51 5927 3767,,,2025-07-31 20:46:11,2025-07-31 21:34:15,2884,BS_5,N/A,114136,420650
2094ac00-ebe1-4904-afdd-db1af2bdc269,VOICE,0900-256-8430,0900-256-8430,(031) 0007 3459,2025-07-31 20:46:24,2025-07-31 21:06:16,1192,BS_1,ANSWERED,0,0
e69c390e-0264-490f-b9d3-a995f63a8f5c,DATA,0800 517 4496,,,2025-07-31 20:47:16,2025-07-31 21:16:20,1744,BS_1,N/A,3363,16179
b424351b-fbd5-4b76-89f3-b34dab581c79,VOICE,84 6194-7846,84 6194-7846,+55 81 2098-6351,2025-07-31 20:48:38,2025-07-31 20:48:39,1,BS_6,BUSY,0,0
c2c53eca-1d63-4e85-91d3-7ee7e92f2c65,VOICE,(084) 2619 5959,(084) 2619 5959,+55 81 4842-4654,2025-07-31 20:48:51,2025-07-31 20:52:30,219,BS_2,ANSWERED,0,0
6e416e90-2c3c-43f1-a1cd-abc174e4a0a8,DATA,+55 41 4037-3124,,,2025-07-31 20:50:46,2025-07-31 22:49:26,7120,BS_6,N/A,325951,1208419
5dc94a68-5297-4f3e-bc55-91649dc284ab,SMS,41 9504 0978,41 9504 0978,(081) 3395 8829,2025-07-31 20:50:52,2025-07-31 20:50:52,0,BS_1,N/A,0,0
f4e29c3a-cb45-47cd-b0b3-941c353037e3,DATA,84 6713-6190,,,2025-07-31 20:51:33,2025-07-31 21:27:17,2144,BS_5,N/A,58484,243588
966f3592-202b-4f4a-af18-eab20d71c00b,VOICE,+55 51 1156 0424,+55 51 1156 0424,+55 71 0259 6772,2025-07-31 20:51:43,2025-07-31 21:12:38,1255,BS_1,ANSWERED,0,0
a822c7aa-6a8e-4bae-a3c0-988ee327b735,VOICE,(031) 8515-4576,(031) 8515-4576,31 9420 5800,2025-07-31 20:56:04,2025-07-31 21:08:04,720,BS_4,ANSWERED,0,0
325d6582-6d7f-4cde-8bfb-6d61c4cd680c,SMS,+55 81 4842-4654,+55 81 4842-4654,(041) 2971 7075,2025-07-31 20:56:58,2025-07-31 20:56:58,0,BS_3,N/A,0,0
137e71d5-755c-47a1-890c-ea6fe168ff86,VOICE,+55 (061) 4940 1472,+55 (061) 4940 1472,+55 84 0184 0377,2025-07-31 20:58:21,2025-07-31 21:14:14,953,BS_2,ANSWERED,0,0
09391dbd-c934-45bc-8224-5c207a6bfd65,SMS,+55 (011) 5452-1564,+55 (011) 5452-1564,+55 (061) 5313 3456,2025-07-31 20:59:33,2025-07-31 20:59:33,0,BS_4,N/A,0,0
b9d4dbe8-a020-4992-bb9e-cbceb96efb1a,SMS,+55 (031) 9176 6982,+55 (031) 9176 6982,0500-155-9163,2025-07-31 21:00:39,2025-07-31 21:00:39,0,BS_3,N/A,0,0
b2fb6963-eecf-4aee-9d27-ef4c51ca040a,DATA,21 7366 1171,,,2025-07-31 21:01:58,2025-07-31 21:03:18,80,BS_3,N/A,160,1423
fd172684-1113-4262-bdc5-a1d393bca18e,DATA,0900-377-9937,,,2025-07-31 21:02:21,2025-07-31 21:53:45,3084,BS_3,N/A,18921,175285
b0a974fc-d811-49f2-8968-ac6c3a509cd8,VOICE,+55 81 0508 4021,+55 81 0508 4021,71 5850-9509,2025-07-31 21:02:41,2025-07-31 21:22:57,1216,BS_3,ANSWERED,0,0
b120c9a0-20c1-438d-a8c8-777dc4d825b1,DATA,(041) 4096-1034,,,2025-07-31 21:03:11,2025-07-31 22:03:08,3597,BS_3,N/A,123516,576976
6ae378fa-5ad4-414d-ae67-68a392a921e3,DATA,+55 71 3631-8991,,,2025-07-31 21:05:17,2025-07-31 21:43:53,2316,BS_2,N/A,7133,65693
ef621c3a-9f6f-400f-a1db-9ca33b65c403,VOICE,(011) 5966 8087,(011) 5966 8087,+55 (071) 0929 1417,2025-07-31 21:10:03,2025-07-31 21:10:09,6,BS_6,FAILED,0,0
c73d5484-1317-4b30-800b-bbfe2b3469f0,DATA,+55 31 5478-7423,,,2025-07-31 21:12:24,2025-07-31 22:14:52,3748,BS_1,N/A,99185,364645
94ac1d14-e5b0-468b-a572-86b946ca6bf2,DATA,81 3896 8961,,,2025-07-31 21:14:04,2025-07-31 22:20:52,4008,BS_2,N/A,110856,578791
1b1aac13-3672-42f0-b5e8-67a2c87968d5,DATA,+55 71 0046-8525,,,2025-07-31 21:14:06,2025-07-31 22:32:25,4699,BS_6,N/A,82214,332004
277ed1d6-9096-480a-b36b-f3c472fd1046,DATA,+55 21 1578-5097,,,2025-07-31 21:17:22,2025-07-31 21:59:45,2543,BS_3,N/A,141886,475250
3806ca29-dc12-435f-8146-106f491fb335,DATA,21 9434-9963,,,2025-07-31 21:18:34,2025-07-31 22:13:59,3325,BS_4,N/A,86713,554639
4853dcc0-b1e4-4a0c-b8d5-56388888cab1,DATA,31 9420 5800,,,2025-07-31 21:18:44,2025-07-31 21:43:55,1511,BS_4,N/A,21181,154942
d83b46dc-3f91-47d2-a6f5-3bda98e513b8,VOICE,+55 (011) 8613-3281,+55 (011) 8613-3281,+55 (051) 8967 9591,2025-07-31 21:20:09,2025-07-31 21:43:02,1373,BS_5,ANSWERED,0,0
